word,count,per_1000_tokens,event_count
mid,1,0.0089,1
whole,1,0.0089,1
ril,1,0.0089,1
love,1,0.0089,1
people,1,0.0089,1
sasembad,1,0.0089,1
meleset,1,0.0089,1
cak,1,0.0089,1
yen,1,0.0089,1
wong,1,0.0089,1
cilik,1,0.0089,1
gemuyu,1,0.0089,1
always,1,0.0089,1
right,1,0.0089,1
track,1,0.0089,1
nantikan,1,0.0089,1
sekiranya,1,0.0089,1
pukul,1,0.0089,1
bersiap,1,0.0089,1
serangkaian,1,0.0089,1
visual,1,0.0089,1
menantikan,1,0.0089,1
postur,1,0.0089,1
disamp,1,0.0089,1
pasca,1,0.0089,1
menanya,1,0.0089,1
menyebabkan,1,0.0089,1
melonjak,1,0.0089,1
reasonable,1,0.0089,1
rabbn-nya,1,0.0089,1
achievable,1,0.0089,1
problemnya,1,0.0089,1
ditata,1,0.0089,1
pertajam,1,0.0089,1
value,1,0.0089,1
ngasih,1,0.0089,1
kuliah,1,0.0089,1
kegalakan,1,0.0089,1
concentration,1,0.0089,1
persiapannya,1,0.0089,1
outlet,1,0.0089,1
konsensatrinya,1,0.0089,1
menyebar,1,0.0089,1
zulhas,1,0.0089,1
pemerinta,1,0.0089,1
apb,1,0.0089,1
min,1,0.0089,1
cuman,1,0.0089,1
melimpahkan,1,0.0089,1
mandeknya,1,0.0089,1
targetnya,1,0.0089,1
okamnya,1,0.0089,1
bersalam,1,0.0089,1
digodok,1,0.0089,1
perdebatan,1,0.0089,1
menawarkan,1,0.0089,1
ump,1,0.0089,1
bangar,1,0.0089,1
melihatnya,1,0.0089,1
diimaran,1,0.0089,1
membacanya,1,0.0089,1
meniscayakan,1,0.0089,1
jenis-jenis,1,0.0089,1
di-handle,1,0.0089,1
lpj,1,0.0089,1
letak,1,0.0089,1
pembiayaannya,1,0.0089,1
kdp,1,0.0089,1
perjalanannya,1,0.0089,1
dp,1,0.0089,1
apbmp,1,0.0089,1
bilamana,1,0.0089,1
teradi,1,0.0089,1
melulu,1,0.0089,1
hor,1,0.0089,1
mitigasinya,1,0.0089,1
terulang,1,0.0089,1
bergulir,1,0.0089,1
cita-citanya,1,0.0089,1
mendistribus,1,0.0089,1
big,1,0.0089,1
picture-nya,1,0.0089,1
kondak,1,0.0089,1
banyaklah,1,0.0089,1
kelolanya,1,0.0089,1
performance-nya,1,0.0089,1
simpel,1,0.0089,1
diamin,1,0.0089,1
ngapa-ngapain,1,0.0089,1
begitu-begitu,1,0.0089,1
tersingkir,1,0.0089,1
rente,1,0.0089,1
riil,1,0.0089,1
kongkalingkong,1,0.0089,1
margin,1,0.0089,1
menyosialisasikan,1,0.0089,1
wedding,1,0.0089,1
jadinya,1,0.0089,1
jerbasuki,1,0.0089,1
mawo,1,0.0089,1
beo,1,0.0089,1
ucap,1,0.0089,1
tertelan,1,0.0089,1
viral-viral,1,0.0089,1
bayangin,1,0.0089,1
kebayang,1,0.0089,1
ngurusi,1,0.0089,1
pilah-pilah,1,0.0089,1
vila-vilah,1,0.0089,1
komunikasikan,1,0.0089,1
jeblang-jeblung,1,0.0089,1
ruanglah,1,0.0089,1
mengevaluasi,1,0.0089,1
terusmenerus,1,0.0089,1
dievaluasi,1,0.0089,1
evaluasinya,1,0.0089,1
gar,1,0.0089,1
bankar,1,0.0089,1
bocoran,1,0.0089,1
transparansifisienkan,1,0.0089,1
indikatifnya,1,0.0089,1
tai,1,0.0089,1
kapra,1,0.0089,1
hipotesa,1,0.0089,1
indikatif,1,0.0089,1
pagunya,1,0.0089,1
sajalah,1,0.0089,1
apa-apanya,1,0.0089,1
gratisnya,1,0.0089,1
mbg-nya,1,0.0089,1
tupoki,1,0.0089,1
bergeser,1,0.0089,1
menyebutkan,1,0.0089,1
pkf,1,0.0089,1
nampaknya,1,0.0089,1
defisitnya,1,0.0089,1
manusiawi,1,0.0089,1
legasi,1,0.0089,1
geopolitiknya,1,0.0089,1
hawak,1,0.0089,1
fat,1,0.0089,1
kppkf,1,0.0089,1
mempasisi,1,0.0089,1
pompanya,1,0.0089,1
drajat,1,0.0089,1
variabel,1,0.0089,1
dikenjot,1,0.0089,1
menggenjot,1,0.0089,1
menghindar,1,0.0089,1
misalkan,1,0.0089,1
mengejar-ngejar,1,0.0089,1
kecil-kecil,1,0.0089,1
dimata-matai,1,0.0089,1
macam-macamlah,1,0.0089,1
ppn,1,0.0089,1
nomon-nomon,1,0.0089,1
ingkrah,1,0.0089,1
posisinya,1,0.0089,1
dibayarkan,1,0.0089,1
lumayannya,1,0.0089,1
hitung-hitungan,1,0.0089,1
gerah,1,0.0089,1
yaabilitas,1,0.0089,1
kejarnya,1,0.0089,1
transaksi-transaksi,1,0.0089,1
simpelnya,1,0.0089,1
curis,1,0.0089,1
slice,1,0.0089,1
dispendomis,1,0.0089,1
beritukan,1,0.0089,1
pnbp,1,0.0089,1
dse,1,0.0089,1
kepentingannya,1,0.0089,1
pnbb,1,0.0089,1
berbagi,1,0.0089,1
sebab,1,0.0089,1
pnpb,1,0.0089,1
statement,1,0.0089,1
nantara,1,0.0089,1
bendahar,1,0.0089,1
mendesain,1,0.0089,1
ekspansi-ekspansi,1,0.0089,1
resilien,1,0.0089,1
dijagalah,1,0.0089,1
pembagiannya,1,0.0089,1
titiknya,1,0.0089,1
binatang,1,0.0089,1
ulat,1,0.0089,1
dikirimin,1,0.0089,1
surat,1,0.0089,1
konsultan,1,0.0089,1
menghindari,1,0.0089,1
ngejar-ngejarlah,1,0.0089,1
toh,1,0.0089,1
setikat,1,0.0089,1
dirijen,1,0.0089,1
asalnya,1,0.0089,1
dilebatkan,1,0.0089,1
mendeteksi,1,0.0089,1
tap,1,0.0089,1
menyanyikan,1,0.0089,1
asalam,1,0.0089,1
bahtiar,1,0.0089,1
ismatun,1,0.0089,1
yudisi,1,0.0089,1
rahmadan,1,0.0089,1
kapori,1,0.0089,1
bahlilah,1,0.0089,1
randes,1,0.0089,1
paloh,1,0.0089,1
dres,1,0.0089,1
harudo,1,0.0089,1
rhi,1,0.0089,1
korum,1,0.0089,1
perkenankan,1,0.0089,1
kesatu,1,0.0089,1
saudaraiden,1,0.0089,1
membacakan,1,0.0089,1
anta,1,0.0089,1
maqsudana,1,0.0089,1
warid,1,0.0089,1
matlubana,1,0.0089,1
rabbal,1,0.0089,1
baroya,1,0.0089,1
minal,1,0.0089,1
khataya,1,0.0089,1
menghapus,1,0.0089,1
kepada-mulah,1,0.0089,1
allahuma,1,0.0089,1
anugerahkan,1,0.0089,1
bimbinglah,1,0.0089,1
nikmat-mu,1,0.0089,1
elok,1,0.0089,1
bak,1,0.0089,1
istiadat,1,0.0089,1
beraneka,1,0.0089,1
mengelolanya,1,0.0089,1
semata,1,0.0089,1
baldatan,1,0.0089,1
aminatan,1,0.0089,1
baldatun,1,0.0089,1
thyibatun,1,0.0089,1
warbun,1,0.0089,1
ampunan,1,0.0089,1
arinal,1,0.0089,1
warzuqnibah,1,0.0089,1
warinal,1,0.0089,1
warzuqninabah,1,0.0089,1
tunjukkanlah,1,0.0089,1
menjalankannya,1,0.0089,1
tampakkanlah,1,0.0089,1
menjauhinya,1,0.0089,1
rbanailna,1,0.0089,1
mudidqinjna,1,0.0089,1
mukja,1,0.0089,1
sidqin,1,0.0089,1
madunkaan,1,0.0089,1
amanahkan,1,0.0089,1
sultanan,1,0.0089,1
nasirah,1,0.0089,1
harkat,1,0.0089,1
muqbal,1,0.0089,1
qulubbitbitlubana,1,0.0089,1
alaik,1,0.0089,1
tetapkanlah,1,0.0089,1
satukanlah,1,0.0089,1
ikatlah,1,0.0089,1
hablana,1,0.0089,1
hukmikna,1,0.0089,1
bihin,1,0.0089,1
lisanaid,1,0.0089,1
fil,1,0.0089,1
akirin,1,0.0089,1
hikmah,1,0.0089,1
tutur,1,0.0089,1
fid,1,0.0089,1
dunya,1,0.0089,1
wafil,1,0.0089,1
akirati,1,0.0089,1
waqinaabanar,1,0.0089,1
munisli,1,0.0089,1
mun,1,0.0089,1
munli,1,0.0089,1
mahzun,1,0.0089,1
subhanabbika,1,0.0089,1
izzati,1,0.0089,1
yasifun,1,0.0089,1
wasalamun,1,0.0089,1
alal,1,0.0089,1
walhamdulillahiabbil,1,0.0089,1
alalamualaikum,1,0.0089,1
menandai,1,0.0089,1
memfokuskan,1,0.0089,1
melanjutkan,1,0.0089,1
termaksud,1,0.0089,1
substansi,1,0.0089,1
hadirnya,1,0.0089,1
mengartikulasikan,1,0.0089,1
temu,1,0.0089,1
kemanfaatan,1,0.0089,1
dilandasi,1,0.0089,1
relaksasi,1,0.0089,1
perluasan,1,0.0089,1
kebakaran,1,0.0089,1
kemarau,1,0.0089,1
kondusif,1,0.0089,1
sektoril,1,0.0089,1
aipaku,1,0.0089,1
hibrid,1,0.0089,1
bertepatan,1,0.0089,1
traktat,1,0.0089,1
terciptanya,1,0.0089,1
inklusif,1,0.0089,1
antarnegara,1,0.0089,1
menyuarakan,1,0.0089,1
geoekonomi,1,0.0089,1
rp197,1,0.0089,1
rp11,1,0.0089,1
r42,1,0.0089,1
satuun,1,0.0089,1
pencari,1,0.0089,1
menghidupi,1,0.0089,1
kinerjanya,1,0.0089,1
mempertemukan,1,0.0089,1
berikut,1,0.0089,1
bebannya,1,0.0089,1
sejauh,1,0.0089,1
fragmentasi,1,0.0089,1
disinformasi,1,0.0089,1
hoak,1,0.0089,1
dilepaskan,1,0.0089,1
memperuncing,1,0.0089,1
mengaburkan,1,0.0089,1
ditemukan,1,0.0089,1
kutipan,1,0.0089,1
mengatasnamakan,1,0.0089,1
old,1,0.0089,1
footage,1,0.0089,1
disikapi,1,0.0089,1
proporsional,1,0.0089,1
diluruskan,1,0.0089,1
semestinya,1,0.0089,1
diposisikan,1,0.0089,1
dipertentangkan,1,0.0089,1
berkewajiban,1,0.0089,1
keterbukaan,1,0.0089,1
kedewasaan,1,0.0089,1
menyebarkan,1,0.0089,1
platform,1,0.0089,1
transparasi,1,0.0089,1
terpisahkan,1,0.0089,1
yangah,1,0.0089,1
ditugaskan,1,0.0089,1
melewati,1,0.0089,1
sili,1,0.0089,1
berganti,1,0.0089,1
warisannya,1,0.0089,1
deretan,1,0.0089,1
jejak,1,0.0089,1
seiring,1,0.0089,1
peneruslah,1,0.0089,1
bergandeng,1,0.0089,1
prasyarat,1,0.0089,1
martabatnya,1,0.0089,1
hak-haknya,1,0.0089,1
menyeragamkan,1,0.0089,1
pastilah,1,0.0089,1
merawatnya,1,0.0089,1
sebaikbaiknya,1,0.0089,1
diwujudkan,1,0.0089,1
tentram,1,0.0089,1
mencerdaskan,1,0.0089,1
tatanan,1,0.0089,1
bimbingannya,1,0.0089,1
tibalah,1,0.0089,1
permusyarawatan,1,0.0089,1
saan,1,0.0089,1
samsu,1,0.0089,1
palo,1,0.0089,1
dukungannya,1,0.0089,1
pelaksanaan,1,0.0089,1
penyimpan,1,0.0089,1
tangkapannya,1,0.0089,1
berkibar,1,0.0089,1
kehati-hatian,1,0.0089,1
keohor,1,0.0089,1
triple,1,0.0089,1
bbb,1,0.0089,1
kokohnya,1,0.0089,1
prospek,1,0.0089,1
berhati-hati,1,0.0089,1
prudent,1,0.0089,1
penilaian,1,0.0089,1
memusatkan,1,0.0089,1
china,1,0.0089,1
lian,1,0.0089,1
aa,1,0.0089,1
penerbitan,1,0.0089,1
panda,1,0.0089,1
bons,1,0.0089,1
guncangan,1,0.0089,1
penilaian-penilaian,1,0.0089,1
kredibilitas,1,0.0089,1
pijakan,1,0.0089,1
ra,1,0.0089,1
ekspansif,1,0.0089,1
kolaboratif,1,0.0089,1
terarah,1,0.0089,1
andal,1,0.0089,1
digairahkan,1,0.0089,1
harmonisasi,1,0.0089,1
fokuskan,1,0.0089,1
pkpn,1,0.0089,1
percepatan,1,0.0089,1
rp13,1,0.0089,1
usahakan,1,0.0089,1
sekecil-kecilnya,1,0.0089,1
berimbang,1,0.0089,1
sbn,1,0.0089,1
kerentang,1,0.0089,1
kom0,1,0.0089,1
pengangguran,1,0.0089,1
rasio,1,0.0089,1
holistik,1,0.0089,1
diminimalisasi,1,0.0089,1
dikembangkan,1,0.0089,1
rebasing,1,0.0089,1
sedengar,1,0.0089,1
formulir,1,0.0089,1
mengasumsikan,1,0.0089,1
dtsen,1,0.0089,1
disahkan,1,0.0089,1
membelinya,1,0.0089,1
spesifikasinya,1,0.0089,1
prosesnya,1,0.0089,1
tawar,1,0.0089,1
katalog,1,0.0089,1
elektronik,1,0.0089,1
pemda-pemda,1,0.0089,1
terpisah,1,0.0089,1
pembelinya,1,0.0089,1
konsolidasikan,1,0.0089,1
rp26,1,0.0089,1
serupa,1,0.0089,1
spesifikasi,1,0.0089,1
distandardisasi,1,0.0089,1
pengadilangan,1,0.0089,1
akuntabel,1,0.0089,1
mutu,1,0.0089,1
alatalat,1,0.0089,1
sanalah,1,0.0089,1
memeriksa,1,0.0089,1
kandungan,1,0.0089,1
bayi,1,0.0089,1
imunisasi,1,0.0089,1
dideteksi,1,0.0089,1
laboratorium,1,0.0089,1
lapesmas,1,0.0089,1
labkesmas,1,0.0089,1
sedekat,1,0.0089,1
rumput,1,0.0089,1
dievakuasi,1,0.0089,1
merevitalisasi,1,0.0089,1
city,1,0.0089,1
scan,1,0.0089,1
mamografi,1,0.0089,1
usg,1,0.0089,1
pasien,1,0.0089,1
gerai,1,0.0089,1
klinik,1,0.0089,1
penyakit-penyakit,1,0.0089,1
stroke,1,0.0089,1
ginjal,1,0.0089,1
ayah,1,0.0089,1
hartanya,1,0.0089,1
berobat,1,0.0089,1
kedokteran,1,0.0089,1
subsesialis,1,0.0089,1
waktu-waktu,1,0.0089,1
lulusnya,1,0.0089,1
normatif,1,0.0089,1
retak,1,0.0089,1
toilet,1,0.0089,1
wc,1,0.0089,1
wariskan,1,0.0089,1
memasang,1,0.0089,1
murid,1,0.0089,1
distance,1,0.0089,1
learning,1,0.0089,1
studio,1,0.0089,1
iibuota,1,0.0089,1
lompatan,1,0.0089,1
dipungut,1,0.0089,1
bayaran,1,0.0089,1
lanjutan,1,0.0089,1
kitanya,1,0.0089,1
membatik,1,0.0089,1
batik,1,0.0089,1
ubah,1,0.0089,1
bursanya,1,0.0089,1
ketentuan,1,0.0089,1
dibahas,1,0.0089,1
diterbitkan,1,0.0089,1
nomex,1,0.0089,1
reference,1,0.0089,1
price,1,0.0089,1
referensi,1,0.0089,1
liquid,1,0.0089,1
burusan,1,0.0089,1
mutualisasi,1,0.0089,1
demutualisasi,1,0.0089,1
menjadikan,1,0.0089,1
startup,1,0.0089,1
ekuitas,1,0.0089,1
memperbesar,1,0.0089,1
skala,1,0.0089,1
usahanya,1,0.0089,1
credibel,1,0.0089,1
digali,1,0.0089,1
mempermudah,1,0.0089,1
pemanfaatan,1,0.0089,1
akuntable,1,0.0089,1
monetization,1,0.0089,1
pipeline,1,0.0089,1
diputar,1,0.0089,1
airport,1,0.0089,1
integrasi,1,0.0089,1
penerbagan,1,0.0089,1
integratif,1,0.0089,1
potensial,1,0.0089,1
menggantinya,1,0.0089,1
anugerah,1,0.0089,1
sinar,1,0.0089,1
idealnya,1,0.0089,1
mew,1,0.0089,1
setidaknya,1,0.0089,1
rp73,1,0.0089,1
pfei,1,0.0089,1
dana-dana,1,0.0089,1
dfi,1,0.0089,1
pusat-pusat,1,0.0089,1
seketa,1,0.0089,1
berstandar,1,0.0089,1
adopsi,1,0.0089,1
hoc,1,0.0089,1
mencakup,1,0.0089,1
perbankan,1,0.0089,1
fintech,1,0.0089,1
family,1,0.0089,1
office,1,0.0089,1
treasury,1,0.0089,1
repatriasi,1,0.0089,1
perbacakan,1,0.0089,1
golden,1,0.0089,1
visa,1,0.0089,1
pencucian,1,0.0089,1
pemilik,1,0.0089,1
pertukaran,1,0.0089,1
menempukan,1,0.0089,1
pembangun,1,0.0089,1
biayai,1,0.0089,1
ditanamkan,1,0.0089,1
subang,1,0.0089,1
tenggelam,1,0.0089,1
sewall,1,0.0089,1
terobosan-terobosan,1,0.0089,1
seol,1,0.0089,1
segmen,1,0.0089,1
banten,1,0.0089,1
berisik,1,0.0089,1
dipertaruhkan,1,0.0089,1
elektrifikasi,1,0.0089,1
diproduksi,1,0.0089,1
bakar,1,0.0089,1
purna,1,0.0089,1
jualnya,1,0.0089,1
melaju,1,0.0089,1
mla,1,0.0089,1
pengurangan,1,0.0089,1
seniman,1,0.0089,1
pemain,1,0.0089,1
mengajukan,1,0.0089,1
selektif,1,0.0089,1
bomn,1,0.0089,1
memanggil,1,0.0089,1
melaksanakannya,1,0.0089,1
markup,1,0.0089,1
penggelembungan,1,0.0089,1
tumpeng,1,0.0089,1
tahun-ulang,1,0.0089,1
upacara-upacara,1,0.0089,1
konstruktif,1,0.0089,1
angg,1,0.0089,1
menempati,1,0.0089,1
sebula,1,0.0089,1
konsultasi,1,0.0089,1
pengganti,1,0.0089,1
bamus,1,0.0089,1
fraksi-fraksi,1,0.0089,1
fraksinya,1,0.0089,1
selesailah,1,0.0089,1
pemuli,1,0.0089,1
tanggungan-mu,1,0.0089,1
tanggungan,1,0.0089,1
sui,1,0.0089,1
kedi,1,0.0089,1
beringkah,1,0.0089,1
kuu,1,0.0089,1
selaraskan,1,0.0089,1
kuingin,1,0.0089,1
jemari,1,0.0089,1
menuliskan,1,0.0089,1
karism-mu,1,0.0089,1
kuing,1,0.0089,1
mengambai,1,0.0089,1
wajahku,1,0.0089,1
sehebat,1,0.0089,1
kuoba,1,0.0089,1
menghangatkanmu,1,0.0089,1
seuk,1,0.0089,1
melindungimu,1,0.0089,1
seharum,1,0.0089,1
mawan,1,0.0089,1
mengharumkanmu,1,0.0089,1
terangi,1,0.0089,1
memindahkanu,1,0.0089,1
rakabomi,1,0.0089,1
geraka,1,0.0089,1
selfie,1,0.0089,1
lakabumingraka,1,0.0089,1
ke-11,1,0.0089,1
budo,1,0.0089,1
abdurah,1,0.0089,1
kees9,1,0.0089,1
permisatan,1,0.0089,1
hori,1,0.0089,1
penasehat,1,0.0089,1
diwakilkan,1,0.0089,1
harurti,1,0.0089,1
muzamil,1,0.0089,1
darmapalo,1,0.0089,1
janji-janji,1,0.0089,1
core,1,0.0089,1
interests,1,0.0089,1
hasil-hasilnya,1,0.0089,1
tertunaikan,1,0.0089,1
berpuluh,1,0.0089,1
kerasnya,1,0.0089,1
pingsan,1,0.0089,1
kecapaian,1,0.0089,1
berjanji,1,0.0089,1
elninonya,1,0.0089,1
penyaluran,1,0.0089,1
swasembadapangan,1,0.0089,1
unannya,1,0.0089,1
rawit,1,0.0089,1
r70,1,0.0089,1
berpuas,1,0.0089,1
rangsangan,1,0.0089,1
perannya,1,0.0089,1
literasi,1,0.0089,1
berpegang,1,0.0089,1
pasal-pasal,1,0.0089,1
mengundangkan,1,0.0089,1
tripartit,1,0.0089,1
insya,1,0.0089,1
dipanjangkan,1,0.0089,1
diputus,1,0.0089,1
daring,1,0.0089,1
penyelamatan,1,0.0089,1
rp112,1,0.0089,1
auditor,1,0.0089,1
supreme,1,0.0089,1
institutions,1,0.0089,1
tosai,1,0.0089,1
board,1,0.0089,1
auditors,1,0.0089,1
pemantauan,1,0.0089,1
judicial,1,0.0089,1
etik,1,0.0089,1
taraf,1,0.0089,1
akuntabilitas,1,0.0089,1
remunerasi,1,0.0089,1
mahkamah-mahkamah,1,0.0089,1
gangguan,1,0.0089,1
pasukan-pasukan,1,0.0089,1
kebanyakan,1,0.0089,1
berbelit,1,0.0089,1
menghancurkan,1,0.0089,1
mempersulit,1,0.0089,1
purwosari,1,0.0089,1
bertani,1,0.0089,1
disediakan,1,0.0089,1
memangkas,1,0.0089,1
produksinya,1,0.0089,1
del8an,1,0.0089,1
kerbo,1,0.0089,1
swasembah,1,0.0089,1
sektor-sektor,1,0.0089,1
pelelangan,1,0.0089,1
dingin,1,0.0089,1
armada,1,0.0089,1
dipermainkan,1,0.0089,1
saudagar-saudagar,1,0.0089,1
hendak,1,0.0089,1
mempermainkan,1,0.0089,1
didasarkan,1,0.0089,1
bergeraknya,1,0.0089,1
organisir,1,0.0089,1
berdayakan,1,0.0089,1
disalurkan,1,0.0089,1
bagai,1,0.0089,1
penguasa,1,0.0089,1
wethwan,1,0.0089,1
seenaknya,1,0.0089,1
adhok,1,0.0089,1
kisa,1,0.0089,1
pengurus-pengurus,1,0.0089,1
amnesti,1,0.0089,1
serahkan,1,0.0089,1
laporannya,1,0.0089,1
untungnya,1,0.0089,1
bwan,1,0.0089,1
restrukturisasi,1,0.0089,1
perampingan,1,0.0089,1
jaringannya,1,0.0089,1
mengkerut,1,0.0089,1
menertibkan,1,0.0089,1
bea,1,0.0089,1
bakamlah,1,0.0089,1
tugasmu,1,0.0089,1
gadet-gajet,1,0.0089,1
rp2,1,0.0089,1
tbk,1,0.0089,1
valuasinya,1,0.0089,1
bp,1,0.0089,1
projeksi,1,0.0089,1
borongborong,1,0.0089,1
pti,1,0.0089,1
tima,1,0.0089,1
pelindo,1,0.0089,1
ptpn,1,0.0089,1
dipilotkan,1,0.0089,1
pesawatnya,1,0.0089,1
pesawat-pesawat,1,0.0089,1
bertambah,1,0.0089,1
rp16,1,0.0089,1
rp85,1,0.0089,1
perbaikan-perbaikan,1,0.0089,1
penanaman,1,0.0089,1
rp53,1,0.0089,1
rp138,1,0.0089,1
diproyeksikan,1,0.0089,1
r3,1,0.0089,1
menyetujui,1,0.0089,1
dme,1,0.0089,1
downstreaming,1,0.0089,1
upstreaming,1,0.0089,1
ip-ip-nya,1,0.0089,1
ditambang,1,0.0089,1
pastinya,1,0.0089,1
export,1,0.0089,1
processing-nya,1,0.0089,1
mengekspor,1,0.0089,1
muat,1,0.0089,1
pembayaran,1,0.0089,1
meliputi,1,0.0089,1
dicurangi,1,0.0089,1
agencies,1,0.0089,1
pengrajin,1,0.0089,1
bangkrut,1,0.0089,1
menyelamat,1,0.0089,1
konektivitas,1,0.0089,1
kepolusian,1,0.0089,1
menyeberang,1,0.0089,1
jambatan,1,0.0089,1
desa-desanya,1,0.0089,1
jerik,1,0.0089,1
wudu,1,0.0089,1
stok,1,0.0089,1
offaker,1,0.0089,1
setempat,1,0.0089,1
diorganisir,1,0.0089,1
rambutan,1,0.0089,1
walter,1,0.0089,1
cantumkan,1,0.0089,1
cita-citamu,1,0.0089,1
pengemudi-pengemudi,1,0.0089,1
ojek,1,0.0089,1
jerih,1,0.0089,1
registrasi,1,0.0089,1
berlakukan,1,0.0089,1
mengadopsi,1,0.0089,1
biadab,1,0.0089,1
christina,1,0.0089,1
beno,1,0.0089,1
siswi,1,0.0089,1
idm,1,0.0089,1
buger,1,0.0089,1
terlihat,1,0.0089,1
smk,1,0.0089,1
mengulang-ulangi,1,0.0089,1
studio-studio,1,0.0089,1
mandarin,1,0.0089,1
mancanegara,1,0.0089,1
perawat,1,0.0089,1
caregiver,1,0.0089,1
ulet,1,0.0089,1
komputer,1,0.0089,1
keterpurukan,1,0.0089,1
permanen,1,0.0089,1
siswanya,1,0.0089,1
mengayuh,1,0.0089,1
haknya,1,0.0089,1
ramadani,1,0.0089,1
pangka,1,0.0089,1
jene,1,0.0089,1
berjualan,1,0.0089,1
kacang,1,0.0089,1
wafat,1,0.0089,1
penyandang,1,0.0089,1
disuabilitas,1,0.0089,1
karate,1,0.0089,1
lagilah,1,0.0089,1
karatemu,1,0.0089,1
aduhnya,1,0.0089,1
kabar,1,0.0089,1
ke-15,1,0.0089,1
matematika,1,0.0089,1
sosiologi,1,0.0089,1
ismi,1,0.0089,1
ulfaidah,1,0.0089,1
poliwari,1,0.0089,1
mandar,1,0.0089,1
paski,1,0.0089,1
braka,1,0.0089,1
pelajar,1,0.0089,1
bimbingan,1,0.0089,1
bakat,1,0.0089,1
belitang,1,0.0089,1
konawe,1,0.0089,1
bulungan,1,0.0089,1
membedakan,1,0.0089,1
menjak,1,0.0089,1
cimahi,1,0.0089,1
pagar,1,0.0089,1
ikn,1,0.0089,1
lpk,1,0.0089,1
kirimkan,1,0.0089,1
ketahuan,1,0.0089,1
gulanya,1,0.0089,1
menanggung,1,0.0089,1
jkn,1,0.0089,1
subspesialis,1,0.0089,1
organ-organ,1,0.0089,1
sembahyang,1,0.0089,1
ngelirik-ngelirik,1,0.0089,1
pendaftar,1,0.0089,1
fotokopi,1,0.0089,1
kelayakan,1,0.0089,1
menyerahkan,1,0.0089,1
perluas,1,0.0089,1
pro,1,0.0089,1
kesra,1,0.0089,1
ketepat,1,0.0089,1
susana,1,0.0089,1
rp700,1,0.0089,1
marga,1,0.0089,1
reita,1,0.0089,1
roi,1,0.0089,1
mengiam,1,0.0089,1
tantenya,1,0.0089,1
penopang,1,0.0089,1
sia-sia,1,0.0089,1
longs,1,0.0089,1
jumatan,1,0.0089,1
bertumbuh,1,0.0089,1
stipulan,1,0.0089,1
swada,1,0.0089,1
telma,1,0.0089,1
humena,1,0.0089,1
bsps,1,0.0089,1
kawaru,1,0.0089,1
samarinda,1,0.0089,1
kelinci,1,0.0089,1
kontrakan,1,0.0089,1
sampingnya,1,0.0089,1
duni,1,0.0089,1
dasinya,1,0.0089,1
gwk,1,0.0089,1
harthartartarto,1,0.0089,1
hivirisasi,1,0.0089,1
feli,1,0.0089,1
lcti,1,0.0089,1
koster,1,0.0089,1
jembrana,1,0.0089,1
kembang,1,0.0089,1
hartawan,1,0.0089,1
rout,1,0.0089,1
panglisir,1,0.0089,1
kehadirannya,1,0.0089,1
hardiawan,1,0.0089,1
falisasi,1,0.0089,1
dermawan,1,0.0089,1
cto,1,0.0089,1
danantaras,1,0.0089,1
buji,1,0.0089,1
irwan,1,0.0089,1
maulid,1,0.0089,1
kerawanan-kerawanan,1,0.0089,1
bnpb,1,0.0089,1
kitan,1,0.0089,1
teratasi,1,0.0089,1
termitigasi,1,0.0089,1
teknik,1,0.0089,1
personel,1,0.0089,1
hadap,1,0.0089,1
jujur-jujurnya,1,0.0089,1
perangi,1,0.0089,1
akar-akarnya,1,0.0089,1
korupsi-korupsi,1,0.0089,1
buemen-bemen,1,0.0089,1
buemen,1,0.0089,1
duga,1,0.0089,1
leadership,1,0.0089,1
mengkoordinasi,1,0.0089,1
pand,1,0.0089,1
begitulah,1,0.0089,1
sebagi,1,0.0089,1
tabung,1,0.0089,1
enggaklah,1,0.0089,1
perisikan,1,0.0089,1
diut,1,0.0089,1
pertaminaut,1,0.0089,1
riau,1,0.0089,1
berkapasitas,1,0.0089,1
gwik,1,0.0089,1
groundbreaking,1,0.0089,1
perusantara,1,0.0089,1
kh,1,0.0089,1
ambnu,1,0.0089,1
zulfah,1,0.0089,1
akil,1,0.0089,1
ktib,1,0.0089,1
gafar,1,0.0089,1
rozin,1,0.0089,1
bendahara,1,0.0089,1
husni,1,0.0089,1
alfalah,1,0.0089,1
ploso,1,0.0089,1
nurul,1,0.0089,1
alkautsar,1,0.0089,1
alakbar,1,0.0089,1
rejo,1,0.0089,1
mambaul,1,0.0089,1
marif,1,0.0089,1
denayar,1,0.0089,1
shohib,1,0.0089,1
mahfuz,1,0.0089,1
hahaidar,1,0.0089,1
parawansya,1,0.0089,1
meraputi,1,0.0089,1
ansar,1,0.0089,1
dibesar,1,0.0089,1
kedelapan,1,0.0089,1
ke-36,1,0.0089,1
sembilan,1,0.0089,1
jasanya,1,0.0089,1
subanol,1,0.0089,1
waton,1,0.0089,1
diciptakan,1,0.0089,1
khasbullah,1,0.0089,1
bentuknya,1,0.0089,1
pusaka,1,0.0089,1
wahai,1,0.0089,1
airku,1,0.0089,1
cinta-mu,1,0.0089,1
imanku,1,0.0089,1
halangkan,1,0.0089,1
nasibmu,1,0.0089,1
bangsaku,1,0.0089,1
bermuktamar,1,0.0089,1
kejadian-kejadian,1,0.0089,1
krisis-krisis,1,0.0089,1
lali,1,0.0089,1
pandantaris,1,0.0089,1
